종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"141000","비아트론","KOSDAQ","벤처기업부","7090","-200","-2.74","7300","7300","7090","28538","204642000","86499029400","12114710"
"090460","비에이치","KOSPI",,"16300","340","2.13","16200","16360","16120","199819","3246487585","548823838640","33711538"
"083650","비에이치아이","KOSDAQ","중견기업부","56900","4200","7.97","54800","57300","54400","867959","48905223450","1751451625000","30944375"
"473370","비엔케이제2호스팩","KOSDAQ","SPAC(소속부없음)","2590","-190","-6.83","2750","2755","2560","340907","896774237","10946000000","4210000"
"0068Y0","비엔케이제3호스팩","KOSDAQ","SPAC(소속부없음)","1995","4","0.20","1991","1999","1990","29593","58986492","8585520000","4310000"
"065170","비엘팜텍","KOSDAQ","투자주의환기종목(소속부없음)","542","-3","-0.55","545","549","521","122229","65762018","14355467450","26683025"
"086670","비엠티","KOSDAQ","우량기업부","12200","0","0.00","12150","12480","11990","34272","420080880","121691350100","9925885"
"230980","비유테크놀러지","KOSDAQ","관리종목(소속부없음)","229","0","0.00","0","0","0","0","0","21370407553","93320557"
"488900","비츠로넥스텍","KOSDAQ","기술성장기업부","19160","-100","-0.52","18880","20300","17000","3692544","69213421425","553450061300","28976443"
"082920","비츠로셀","KOSDAQ","우량기업부","18130","1610","9.75","16660","18140","16440","497546","8676536625","822004718010","45339477"
"054220","비츠로시스","KOSDAQ","벤처기업부","404","4","1.00","397","404","393","217533","86431084","24161091643","59953081"
"042370","비츠로테크","KOSDAQ","우량기업부","9430","310","3.40","9260","9430","9150","709378","6598723220","246804235500","26200025"
"050090","비케이홀딩스","KOSDAQ","투자주의환기종목(소속부없음)","870","-8","-0.91","878","893","869","49848","43680938","17232504185","19784735"
"148780","비큐AI","KOSDAQ","기술성장기업부","1397","-6","-0.43","1403","1417","1380","151509","212009629","43898232100","31445725"
"307870","비투엔","KOSDAQ","벤처기업부","1024","-51","-4.74","1075","1170","1008","546160","584274206","60755801220","59564511"
"377030","비트맥스","KOSDAQ","기술성장기업부","1773","158","9.78","1625","1808","1579","1005012","1745467402","66010956606","37231222"
"032850","비트컴퓨터","KOSDAQ","벤처기업부","4725","-15","-0.32","4750","4765","4710","40995","193778886","78794408820","16623293"
"049470","비트플래닛","KOSDAQ","중견기업부","1134","261","29.90","882","1134","881","1947483","2109441300","133499580732","117724498"
"238200","비피도","KOSDAQ","벤처기업부","3170","60","1.93","3110","3195","3010","18810","57773255","25971500000","8180000"
"093190","빅솔론","KOSDAQ","우량기업부","5880","-40","-0.68","5920","5940","5870","11814","69710280","112932372350","19238905"
"065450","빅텍","KOSDAQ","벤처기업부","3670","80","2.23","3630","3705","3600","411753","1504186321","104869248000","28652800"
"044480","빌리언스","KOSDAQ","중견기업부","302","1","0.33","301","303","297","383066","114951308","24441109584","80663728"
"005180","빙그레","KOSPI",,"73300","400","0.55","73200","73400","72200","49543","3608332900","700433029900","9555703"
"069540","빛과전자","KOSDAQ","중견기업부","609","-15","-2.40","624","639","600","1132331","696959702","37082013024","60990153"
"072950","빛샘전자","KOSDAQ","벤처기업부","5670","290","5.39","5390","5740","5390","121372","674467900","45738824800","8052610"
"266170","뿌리깊은나무들","KONEX","일반기업부","342","0","0.00","0","0","0","0","0","2509687314","7338267"
"451250","삐아","KOSDAQ","벤처기업부","9720","-280","-2.80","9890","9960","9640","183155","1790574460","99293265670","10225877"
"143240","사람인","KOSDAQ","우량기업부","13250","-250","-1.85","13400","13560","13250","10255","136252465","155264827380","11709263"
"466410","사이냅소프트","KOSDAQ","벤처기업부","12550","-100","-0.79","12550","12720","12470","22475","282540100","63416119570","5037023"
"003960","사조대림","KOSPI",,"36450","-650","-1.75","37000","37050","36400","10887","397808600","334961268850","9164467"
"008040","사조동아원","KOSPI",,"1077","-14","-1.28","1089","1096","1074","612870","660656999","151730445000","141144600"
"007160","사조산업","KOSPI",,"55500","0","0.00","55200","56800","55000","7429","411367300","277500000000","5000000"
"014710","사조씨푸드","KOSPI",,"8930","-360","-3.88","9280","9310","8900","49234","448754655","154794701570","17218543"
"006090","사조오양","KOSPI",,"9040","-20","-0.22","9090","9090","8970","1938","17501650","85275787950","9422739"
"223310","사토시홀딩스","KOSDAQ","중견기업부","2360","125","5.59","2255","2400","2205","365484","840548398","61154552900","26023214"
"452430","사피엔반도체","KOSDAQ","기술성장기업부","35600","50","0.14","35850","36450","34650","84732","3000065750","292151535300","8218046"
"419120","산돌","KOSDAQ","중견기업부","4190","0","0.00","4250","4250","4150","56574","236230407","63333726795","15133507"
"062040","산일전기","KOSPI",,"140400","2600","1.89","137400","141100","136100","179128","24898445150","4274506080000","30445200"
"122350","삼기","KOSDAQ","중견기업부","1256","-25","-1.95","1281","1290","1253","76148","96264286","48346018708","38339428"
"419050","삼기에너지솔루션즈","KOSDAQ","우량기업부","1700","-14","-0.82","1714","1725","1691","148973","253544563","97348000480","57196240"
"014970","삼륭물산","KOSDAQ","중견기업부","7540","-130","-1.69","7680","7690","7460","94578","711719100","114042500000","15125000"
"018310","삼목에스폼","KOSDAQ","우량기업부","19650","90","0.46","19560","19650","19360","2857","55606710","288267000000","14700000"
"012210","삼미금속","KOSDAQ","중견기업부","9190","400","4.55","8440","9840","8340","3413748","31091344675","203722670160","22192012"
"053700","삼보모터스","KOSDAQ","우량기업부","7810","1390","21.65","7000","8340","6970","13001641","102621732315","178213310100","22877190"
"009620","삼보산업","KOSDAQ","중견기업부","1670","-1","-0.06","1671","1703","1637","128445","212928658","27348385879","16386091"
"023600","삼보판지","KOSDAQ","우량기업부","9380","-90","-0.95","9460","9510","9300","22034","206551355","149997771000","16008300"
"001470","삼부토건","KOSPI",,"347","0","0.00","0","0","0","0","0","79699592928","229681824"
"028050","삼성E&A","KOSPI",,"24350","1100","4.73","23550","24650","23450","747251","17991923850","4782400000000","196000000"
"448730","삼성FN리츠","KOSPI",,"4735","0","0.00","4695","4745","4500","73210","345425249","430666500000","91050000"
"006400","삼성SDI","KOSPI",,"275000","12500","4.76","260000","280000","259500","805954","220119627500","22100581602500","80585530"
"006405","삼성SDI우","KOSPI",,"163900","6900","4.39","155500","164500","155000","10268","1658874000","265173154400","1617896"
"006660","삼성공조","KOSPI",,"14280","-200","-1.38","14480","14570","14200","88991","1277846785","115474921940","8126314"
"028260","삼성물산","KOSPI",,"254500","9500","3.88","245500","254500","244000","435863","109461288500","43259030448000","169976544"
"02826K","삼성물산우B","KOSPI",,"153800","6700","4.55","146800","153800","146800","14764","2238622100","225568583000","1467590"
"207940","삼성바이오로직스","KOSPI",,"1713000","30000","1.78","1673000","1724000","1671000","51390","87508499000","79342690014000","46290951"
"032830","삼성생명","KOSPI",,"164100","7800","4.99","156500","164500","155200","427933","68582394300","32880000000000","200000000"
"0044K0","삼성스팩10호","KOSDAQ","SPAC(소속부없음)","2005","5","0.25","2005","2010","2000","14703","29452341","15077600000","7520000"
"0071M0","삼성스팩11호","KOSDAQ","SPAC(소속부없음)","2020","15","0.75","2005","2035","2000","54471","109737244","11692800000","5760000"
"0096B0","삼성스팩12호","KOSDAQ","SPAC(소속부없음)","2015","0","0.00","2010","2015","2005","180273","362204633","13225800000","6580000"
"018260","삼성에스디에스","KOSPI",,"177100","2000","1.14","175300","178000","174500","148516","26218833400","13688132820000","77377800"
"0126Z0","삼성에피스홀딩스","KOSPI",,"705000","-10000","-1.40","702000","721000","671000","216648","153220025000","17542549545000","24883049"
"009150","삼성전기","KOSPI",,"270000","0","0.00","274000","274500","264000","650284","174409987500","20167297920000","74693696"
"009155","삼성전기우","KOSPI",,"123800","1400","1.14","123000","126000","119500","25638","3130380950","360175317600","2906984"
"005930","삼성전자","KOSPI",,"138100","9600","7.47","134600","138600","133600","42861337","5836727912250","816910033236000","5919637922"
"005935","삼성전자우","KOSPI",,"102000","7600","8.05","97500","102400","97300","7585499","761507022258","83474208127200","815974664"
"001360","삼성제약","KOSPI",,"1528","-22","-1.42","1550","1551","1516","959674","1476144139","143879656712","94162079"
"010140","삼성중공업","KOSPI",,"24450","300","1.24","24000","24600","23850","4845304","117777570700","21472000000000","880000000"
"016360","삼성증권","KOSPI",,"76400","500","0.66","75700","77000","75300","547456","41640663650","6822520000000","89300000"
"068290","삼성출판사","KOSPI",,"11250","-60","-0.53","11310","11390","11180","16225","182837180","112900000000","10000000"
"029780","삼성카드","KOSPI",,"53900","-400","-0.74","54800","55000","53500","52527","2835100350","6256380114000","115858891"
"000810","삼성화재","KOSPI",,"487500","-9500","-1.91","494500","497500","485500","81483","39808050750","22476449217500","46011155"
"000815","삼성화재우","KOSPI",,"379500","1500","0.40","377000","381000","373000","13188","4974004500","1173164535000","3099510"
"006110","삼아알미늄","KOSPI",,"23500","550","2.40","22850","23650","22750","57269","1328405850","345730026000","14711916"
"009300","삼아제약","KOSDAQ","우량기업부","15400","-40","-0.26","15450","15450","15270","10226","156952290","98098000000","6370000"
"0120G0","삼양바이오팜","KOSPI",,"52500","500","0.96","51100","52500","50000","60965","3150870400","388896001000","7435870"
"145990","삼양사","KOSPI",,"47000","-50","-0.11","47400","47600","46950","6826","321659700","485247775450","10313449"
"145995","삼양사우","KOSPI",,"36300","-500","-1.36","36800","36800","36300","1455","52931900","13433541000","370070"
"003230","삼양식품","KOSPI",,"1274000","-2000","-0.16","1270000","1276000","1241000","41067","51916832000","9604594125000","7533015"
"482630","삼양엔씨켐","KOSDAQ","중견기업부","25000","1700","7.30","24600","26050","23450","703206","17372402875","271414672000","10944140"
"484590","삼양컴텍","KOSDAQ","중견기업부","13540","140","1.04","13720","13850","13270","252843","3403341645","557577388500","41210450"
"036670","삼양케이씨아이","KOSDAQ","우량기업부","6290","-110","-1.72","6400","6450","6250","66411","418175130","71113700000","11270000"
"002170","삼양통상","KOSPI",,"54400","-800","-1.45","54200","55000","53400","2190","117790700","160500000000","3000000"
"272550","삼양패키징","KOSPI",,"13350","-20","-0.15","13430","13440","13310","14317","190987325","201163220100","15068406"
"000070","삼양홀딩스","KOSPI",,"57400","400","0.70","57200","57500","56700","21207","1209657450","444830844300","7763191"
"003720","삼영","KOSPI",,"6300","230","3.79","6070","6330","6050","527048","3275735280","213180000000","34000000"
"002810","삼영무역","KOSPI",,"15890","0","0.00","15860","16040","15840","10508","166992150","293439803720","18466948"
"361670","삼영에스앤씨","KOSDAQ","기술성장기업부","3645","0","0.00","3645","3645","3600","3635","13182205","20658613410","5667658"
"054540","삼영엠텍","KOSDAQ","중견기업부","14570","530","3.77","13900","14700","13600","770393","11057970630","189540000000","13000000"
"065570","삼영이엔씨","KOSDAQ","관리종목(소속부없음)","764","0","0.00","0","0","0","0","0","12295692232","16093838"
"005680","삼영전자","KOSPI",,"10410","10","0.10","10400","10560","10310","40482","419721050","208400000000","20000000"
"023000","삼원강재","KOSPI",,"2395","-5","-0.21","2400","2410","2380","25100","60159293","96000000000","40000000"
"004380","삼익THK","KOSPI",,"9960","0","0.00","0","0","0","0","0","206172000000","20700000"
"002450","삼익악기","KOSPI",,"1225","4","0.33","1221","1225","1194","309408","371688519","110900370875","90530915"
"014950","삼익제약","KOSDAQ","벤처기업부","13900","50","0.36","13800","13970","13200","159954","2181586690","126932355920","9171413"
"032280","삼일","KOSDAQ","중견기업부","1380","-13","-0.93","1393","1405","1379","81331","112823180","22423394970","16213590"
"002290","삼일기업공사","KOSDAQ","벤처기업부","3665","-45","-1.21","3705","3740","3620","40698","149498870","45012000000","12400000"
"004440","삼일씨엔에스","KOSPI",,"5790","-210","-3.50","5990","5990","5570","255812","1455001505","73208695250","12731947"
